Date,Close
5/21/1991 16:00:00,1.22
5/22/1991 16:00:00,1.21
5/23/1991 16:00:00,1.23
5/24/1991 16:00:00,1.25
5/28/1991 16:00:00,1.23
5/29/1991 16:00:00,1.21
5/30/1991 16:00:00,1.2
5/31/1991 16:00:00,1.24
6/3/1991 16:00:00,1.26
6/4/1991 16:00:00,1.26
6/5/1991 16:00:00,1.3
6/6/1991 16:00:00,1.29
6/7/1991 16:00:00,1.24
6/10/1991 16:00:00,1.21
6/11/1991 16:00:00,1.17
6/12/1991 16:00:00,1.19
6/13/1991 16:00:00,1.2
6/14/1991 16:00:00,1.21
6/17/1991 16:00:00,1.2
6/18/1991 16:00:00,1.2
6/19/1991 16:00:00,1.17
6/20/1991 16:00:00,1.18
6/21/1991 16:00:00,1.18
6/24/1991 16:00:00,1.18
6/25/1991 16:00:00,1.18
6/26/1991 16:00:00,1.16
6/27/1991 16:00:00,1.12
6/28/1991 16:00:00,1.13
7/1/1991 16:00:00,1.13
7/2/1991 16:00:00,1.12
7/3/1991 16:00:00,1.13
7/5/1991 16:00:00,1.14
7/8/1991 16:00:00,1.21
7/9/1991 16:00:00,1.29
7/10/1991 16:00:00,1.33
7/11/1991 16:00:00,1.32
7/12/1991 16:00:00,1.36
7/15/1991 16:00:00,1.35
7/16/1991 16:00:00,1.31
7/17/1991 16:00:00,1.31
7/18/1991 16:00:00,1.35
7/19/1991 16:00:00,1.34
7/22/1991 16:00:00,1.35
7/23/1991 16:00:00,1.33
7/24/1991 16:00:00,1.33
7/25/1991 16:00:00,1.32
7/26/1991 16:00:00,1.34
7/29/1991 16:00:00,1.32
7/30/1991 16:00:00,1.3
7/31/1991 16:00:00,1.36
8/1/1991 16:00:00,1.4
8/2/1991 16:00:00,1.37
8/5/1991 16:00:00,1.34
8/6/1991 16:00:00,1.38
8/7/1991 16:00:00,1.36
8/8/1991 16:00:00,1.39
8/9/1991 16:00:00,1.38
8/12/1991 16:00:00,1.4
8/13/1991 16:00:00,1.43
8/14/1991 16:00:00,1.48
8/15/1991 16:00:00,1.5
8/16/1991 16:00:00,1.46
8/19/1991 16:00:00,1.41
8/20/1991 16:00:00,1.41
8/21/1991 16:00:00,1.51
8/22/1991 16:00:00,1.5
8/23/1991 16:00:00,1.52
8/26/1991 16:00:00,1.49
8/27/1991 16:00:00,1.48
8/28/1991 16:00:00,1.53
8/29/1991 16:00:00,1.52
8/30/1991 16:00:00,1.56
9/3/1991 16:00:00,1.55
9/4/1991 16:00:00,1.54
9/5/1991 16:00:00,1.52
9/6/1991 16:00:00,1.53
9/9/1991 16:00:00,1.52
9/10/1991 16:00:00,1.49
9/11/1991 16:00:00,1.49
9/12/1991 16:00:00,1.5
9/13/1991 16:00:00,1.5
9/16/1991 16:00:00,1.6
9/17/1991 16:00:00,1.61
9/18/1991 16:00:00,1.6
9/19/1991 16:00:00,1.61
9/20/1991 16:00:00,1.61
9/23/1991 16:00:00,1.63
9/24/1991 16:00:00,1.64
9/25/1991 16:00:00,1.7
9/26/1991 16:00:00,1.68
9/27/1991 16:00:00,1.68
9/30/1991 16:00:00,1.69
10/1/1991 16:00:00,1.71
10/2/1991 16:00:00,1.64
10/3/1991 16:00:00,1.58
10/4/1991 16:00:00,1.59
10/7/1991 16:00:00,1.59
10/8/1991 16:00:00,1.55
10/9/1991 16:00:00,1.59
10/10/1991 16:00:00,1.61
10/11/1991 16:00:00,1.59
10/14/1991 16:00:00,1.64
10/15/1991 16:00:00,1.65
10/16/1991 16:00:00,1.65
10/17/1991 16:00:00,1.69
10/18/1991 16:00:00,1.71
10/21/1991 16:00:00,1.7
10/22/1991 16:00:00,1.69
10/23/1991 16:00:00,1.68
10/24/1991 16:00:00,1.63
10/25/1991 16:00:00,1.63
10/28/1991 16:00:00,1.69
10/29/1991 16:00:00,1.71
10/30/1991 16:00:00,1.73
10/31/1991 16:00:00,1.73
11/1/1991 16:00:00,1.74
11/4/1991 16:00:00,1.76
11/5/1991 16:00:00,1.8
11/6/1991 16:00:00,1.8
11/7/1991 16:00:00,1.81
11/8/1991 16:00:00,1.85
11/11/1991 16:00:00,1.86
11/12/1991 16:00:00,1.91
11/13/1991 16:00:00,1.95
11/14/1991 16:00:00,1.88
11/15/1991 16:00:00,1.8
11/18/1991 16:00:00,1.87
11/19/1991 16:00:00,1.78
11/20/1991 16:00:00,1.78
11/21/1991 16:00:00,1.85
11/22/1991 16:00:00,1.85
11/25/1991 16:00:00,1.84
11/26/1991 16:00:00,1.84
11/27/1991 16:00:00,1.84
11/29/1991 16:00:00,1.84
12/2/1991 16:00:00,1.89
12/3/1991 16:00:00,1.88
12/4/1991 16:00:00,1.83
12/5/1991 16:00:00,1.8
12/6/1991 16:00:00,1.82
12/9/1991 16:00:00,1.84
12/10/1991 16:00:00,1.84
12/11/1991 16:00:00,1.85
12/12/1991 16:00:00,1.86
12/13/1991 16:00:00,1.93
12/16/1991 16:00:00,2.02
12/17/1991 16:00:00,2.02
12/18/1991 16:00:00,2
12/19/1991 16:00:00,1.96
12/20/1991 16:00:00,1.96
12/23/1991 16:00:00,2.02
12/24/1991 16:00:00,2.09
12/26/1991 16:00:00,2.17
12/27/1991 16:00:00,2.23
12/30/1991 16:00:00,2.33
12/31/1991 16:00:00,2.26
1/2/1992 16:00:00,2.27
1/3/1992 16:00:00,2.28
1/6/1992 16:00:00,2.23
1/7/1992 16:00:00,2.21
1/8/1992 16:00:00,2.2
1/9/1992 16:00:00,2.22
1/10/1992 16:00:00,2.26
1/13/1992 16:00:00,2.23
1/14/1992 16:00:00,2.34
1/15/1992 16:00:00,2.4
1/16/1992 16:00:00,2.34
1/17/1992 16:00:00,2.34
1/20/1992 16:00:00,2.32
1/21/1992 16:00:00,2.27
1/22/1992 16:00:00,2.33
1/23/1992 16:00:00,2.3
1/24/1992 16:00:00,2.28
1/27/1992 16:00:00,2.27
1/28/1992 16:00:00,2.29
1/29/1992 16:00:00,2.21
1/30/1992 16:00:00,2.32
1/31/1992 16:00:00,2.3
2/3/1992 16:00:00,2.35
2/4/1992 16:00:00,2.34
2/5/1992 16:00:00,2.37
2/6/1992 16:00:00,2.36
2/7/1992 16:00:00,2.33
2/10/1992 16:00:00,2.38
2/11/1992 16:00:00,2.34
2/12/1992 16:00:00,2.33
2/13/1992 16:00:00,2.34
2/14/1992 16:00:00,2.33
2/18/1992 16:00:00,2.33
2/19/1992 16:00:00,2.23
2/20/1992 16:00:00,2.25
2/21/1992 16:00:00,2.16
2/24/1992 16:00:00,2.16
2/25/1992 16:00:00,2.18
2/26/1992 16:00:00,2.25
2/27/1992 16:00:00,2.27
2/28/1992 16:00:00,2.28
3/2/1992 16:00:00,2.28
3/3/1992 16:00:00,2.31
3/4/1992 16:00:00,2.3
3/5/1992 16:00:00,2.28
3/6/1992 16:00:00,2.23
3/9/1992 16:00:00,2.18
3/10/1992 16:00:00,2.24
3/11/1992 16:00:00,2.23
3/12/1992 16:00:00,2.23
3/13/1992 16:00:00,2.32
3/16/1992 16:00:00,2.2
3/17/1992 16:00:00,2.2
3/18/1992 16:00:00,2.18
3/19/1992 16:00:00,2.11
3/20/1992 16:00:00,2.09
3/23/1992 16:00:00,2.08
3/24/1992 16:00:00,2.08
3/25/1992 16:00:00,2.09
3/26/1992 16:00:00,2.09
3/27/1992 16:00:00,2.04
3/30/1992 16:00:00,2.1
3/31/1992 16:00:00,2.11
4/1/1992 16:00:00,2.12
4/2/1992 16:00:00,2.12
4/3/1992 16:00:00,2.11
4/6/1992 16:00:00,2.13
4/7/1992 16:00:00,2.09
4/8/1992 16:00:00,2.02
4/9/1992 16:00:00,2.05
4/10/1992 16:00:00,2.09
4/13/1992 16:00:00,2.14
4/14/1992 16:00:00,2.18
4/15/1992 16:00:00,2.22
4/16/1992 16:00:00,2.19
4/20/1992 16:00:00,2.13
4/21/1992 16:00:00,2.08
4/22/1992 16:00:00,2.06
4/23/1992 16:00:00,2.05
4/24/1992 16:00:00,2.01
4/27/1992 16:00:00,1.93
4/28/1992 16:00:00,1.89
4/29/1992 16:00:00,1.9
4/30/1992 16:00:00,1.96
5/1/1992 16:00:00,1.91
5/4/1992 16:00:00,1.95
5/5/1992 16:00:00,2
5/6/1992 16:00:00,2.01
5/7/1992 16:00:00,1.99
5/8/1992 16:00:00,1.98
5/11/1992 16:00:00,2.04
5/12/1992 16:00:00,2.05
5/13/1992 16:00:00,2.04
5/14/1992 16:00:00,1.9
5/15/1992 16:00:00,1.82
5/18/1992 16:00:00,1.9
5/19/1992 16:00:00,1.91
5/20/1992 16:00:00,1.91
5/21/1992 16:00:00,1.86
5/22/1992 16:00:00,1.84
5/26/1992 16:00:00,1.85
5/27/1992 16:00:00,1.84
5/28/1992 16:00:00,1.8
5/29/1992 16:00:00,1.81
6/1/1992 16:00:00,1.84
6/2/1992 16:00:00,1.82
6/3/1992 16:00:00,1.84
6/4/1992 16:00:00,1.79
6/5/1992 16:00:00,1.77
6/8/1992 16:00:00,1.79
6/9/1992 16:00:00,1.78
6/10/1992 16:00:00,1.77
6/11/1992 16:00:00,1.8
6/12/1992 16:00:00,1.8
6/15/1992 16:00:00,1.81
6/16/1992 16:00:00,1.78
6/17/1992 16:00:00,1.74
6/18/1992 16:00:00,1.77
6/19/1992 16:00:00,1.76
6/22/1992 16:00:00,1.76
6/23/1992 16:00:00,1.77
6/24/1992 16:00:00,1.73
6/25/1992 16:00:00,1.79
6/26/1992 16:00:00,1.86
6/29/1992 16:00:00,1.91
6/30/1992 16:00:00,1.94
7/1/1992 16:00:00,1.95
7/2/1992 16:00:00,1.89
7/6/1992 16:00:00,1.96
7/7/1992 16:00:00,1.87
7/8/1992 16:00:00,2.07
7/9/1992 16:00:00,2.05
7/10/1992 16:00:00,2.13
7/13/1992 16:00:00,2.13
7/14/1992 16:00:00,2.12
7/15/1992 16:00:00,2.12
7/16/1992 16:00:00,2.13
7/17/1992 16:00:00,2.13
7/20/1992 16:00:00,2.17
7/21/1992 16:00:00,2.18
7/22/1992 16:00:00,2.12
7/23/1992 16:00:00,2.12
7/24/1992 16:00:00,2.11
7/27/1992 16:00:00,2.16
7/28/1992 16:00:00,2.18
7/29/1992 16:00:00,2.25
7/30/1992 16:00:00,2.22
7/31/1992 16:00:00,2.24
8/3/1992 16:00:00,2.29
8/4/1992 16:00:00,2.26
8/5/1992 16:00:00,2.24
8/6/1992 16:00:00,2.23
8/7/1992 16:00:00,2.25
8/10/1992 16:00:00,2.22
8/11/1992 16:00:00,2.2
8/12/1992 16:00:00,2.18
8/13/1992 16:00:00,2.23
8/14/1992 16:00:00,2.2
8/17/1992 16:00:00,2.19
8/18/1992 16:00:00,2.2
8/19/1992 16:00:00,2.21
8/20/1992 16:00:00,2.19
8/21/1992 16:00:00,2.2
8/24/1992 16:00:00,2.18
8/25/1992 16:00:00,2.21
8/26/1992 16:00:00,2.21
8/27/1992 16:00:00,2.23
8/28/1992 16:00:00,2.25
8/31/1992 16:00:00,2.26
9/1/1992 16:00:00,2.28
9/2/1992 16:00:00,2.3
9/3/1992 16:00:00,2.27
9/4/1992 16:00:00,2.25
9/8/1992 16:00:00,2.28
9/9/1992 16:00:00,2.3
9/10/1992 16:00:00,2.34
9/11/1992 16:00:00,2.34
9/14/1992 16:00:00,2.41
9/15/1992 16:00:00,2.39
9/16/1992 16:00:00,2.39
9/17/1992 16:00:00,2.4
9/18/1992 16:00:00,2.36
9/21/1992 16:00:00,2.39
9/22/1992 16:00:00,2.36
9/23/1992 16:00:00,2.45
9/24/1992 16:00:00,2.42
9/25/1992 16:00:00,2.4
9/28/1992 16:00:00,2.4
9/29/1992 16:00:00,2.46
9/30/1992 16:00:00,2.48
10/1/1992 16:00:00,2.46
10/2/1992 16:00:00,2.43
10/5/1992 16:00:00,2.43
10/6/1992 16:00:00,2.41
10/7/1992 16:00:00,2.45
10/8/1992 16:00:00,2.46
10/9/1992 16:00:00,2.43
10/12/1992 16:00:00,2.43
10/13/1992 16:00:00,2.41
10/14/1992 16:00:00,2.39
10/15/1992 16:00:00,2.45
10/16/1992 16:00:00,2.43
10/19/1992 16:00:00,2.43
10/20/1992 16:00:00,2.45
10/21/1992 16:00:00,2.45
10/22/1992 16:00:00,2.44
10/23/1992 16:00:00,2.42
10/26/1992 16:00:00,2.41
10/27/1992 16:00:00,2.4
10/28/1992 16:00:00,2.42
10/29/1992 16:00:00,2.42
10/30/1992 16:00:00,2.43
11/2/1992 16:00:00,2.5
11/3/1992 16:00:00,2.57
11/4/1992 16:00:00,2.54
11/5/1992 16:00:00,2.52
11/6/1992 16:00:00,2.61
11/9/1992 16:00:00,2.62
11/10/1992 16:00:00,2.64
11/11/1992 16:00:00,2.63
11/12/1992 16:00:00,2.65
11/13/1992 16:00:00,2.67
11/16/1992 16:00:00,2.69
11/17/1992 16:00:00,2.73
11/18/1992 16:00:00,2.72
11/19/1992 16:00:00,2.73
11/20/1992 16:00:00,2.75
11/23/1992 16:00:00,2.76
11/24/1992 16:00:00,2.77
11/25/1992 16:00:00,2.73
11/27/1992 16:00:00,2.74
11/30/1992 16:00:00,2.7
12/1/1992 16:00:00,2.65
12/2/1992 16:00:00,2.61
12/3/1992 16:00:00,2.61
12/4/1992 16:00:00,2.65
12/7/1992 16:00:00,2.68
12/8/1992 16:00:00,2.67
12/9/1992 16:00:00,2.7
12/10/1992 16:00:00,2.71
12/11/1992 16:00:00,2.73
12/14/1992 16:00:00,2.72
12/15/1992 16:00:00,2.78
12/16/1992 16:00:00,2.77
12/17/1992 16:00:00,2.77
12/18/1992 16:00:00,2.76
12/21/1992 16:00:00,2.7
12/22/1992 16:00:00,2.69
12/23/1992 16:00:00,2.64
12/24/1992 16:00:00,2.65
12/28/1992 16:00:00,2.62
12/29/1992 16:00:00,2.62
12/30/1992 16:00:00,2.63
12/31/1992 16:00:00,2.59
1/4/1993 16:00:00,2.6
1/5/1993 16:00:00,2.55
1/6/1993 16:00:00,2.54
1/7/1993 16:00:00,2.55
1/8/1993 16:00:00,2.5
1/11/1993 16:00:00,2.54
1/12/1993 16:00:00,2.53
1/13/1993 16:00:00,2.57
1/14/1993 16:00:00,2.7
1/15/1993 16:00:00,2.66
1/18/1993 16:00:00,2.64
1/19/1993 16:00:00,2.63
1/20/1993 16:00:00,2.63
1/21/1993 16:00:00,2.63
1/22/1993 16:00:00,2.58
1/25/1993 16:00:00,2.58
1/26/1993 16:00:00,2.58
1/27/1993 16:00:00,2.53
1/28/1993 16:00:00,2.53
1/29/1993 16:00:00,2.55
2/1/1993 16:00:00,2.63
2/2/1993 16:00:00,2.65
2/3/1993 16:00:00,2.69
2/4/1993 16:00:00,2.74
2/5/1993 16:00:00,2.66
2/8/1993 16:00:00,2.56
2/9/1993 16:00:00,2.55
2/10/1993 16:00:00,2.53
2/11/1993 16:00:00,2.58
2/12/1993 16:00:00,2.57
2/16/1993 16:00:00,2.28
2/17/1993 16:00:00,2.26
2/18/1993 16:00:00,2.25
2/19/1993 16:00:00,2.21
2/22/1993 16:00:00,2.06
2/23/1993 16:00:00,2.16
2/24/1993 16:00:00,2.22
2/25/1993 16:00:00,2.22
2/26/1993 16:00:00,2.25
3/1/1993 16:00:00,2.27
3/2/1993 16:00:00,2.38
3/3/1993 16:00:00,2.34
3/4/1993 16:00:00,2.24
3/5/1993 16:00:00,2.2
3/8/1993 16:00:00,2.29
3/9/1993 16:00:00,2.29
3/10/1993 16:00:00,2.32
3/11/1993 16:00:00,2.27
3/12/1993 16:00:00,2.24
3/15/1993 16:00:00,2.39
3/16/1993 16:00:00,2.38
3/17/1993 16:00:00,2.36
3/18/1993 16:00:00,2.4
3/19/1993 16:00:00,2.38
3/22/1993 16:00:00,2.42
3/23/1993 16:00:00,2.4
3/24/1993 16:00:00,2.43
3/25/1993 16:00:00,2.46
3/26/1993 16:00:00,2.38
3/29/1993 16:00:00,2.38
3/30/1993 16:00:00,2.4
3/31/1993 16:00:00,2.39
4/1/1993 16:00:00,2.36
4/2/1993 16:00:00,2.32
4/5/1993 16:00:00,2.3
4/6/1993 16:00:00,2.18
4/7/1993 16:00:00,2.26
4/8/1993 16:00:00,2.23
4/12/1993 16:00:00,2.3
4/13/1993 16:00:00,2.34
4/14/1993 16:00:00,2.3
4/15/1993 16:00:00,2.3
4/16/1993 16:00:00,2.27
4/19/1993 16:00:00,2.23
4/20/1993 16:00:00,2.24
4/21/1993 16:00:00,2.25
4/22/1993 16:00:00,2.2
4/23/1993 16:00:00,2.2
4/26/1993 16:00:00,2.2
4/27/1993 16:00:00,2.19
4/28/1993 16:00:00,2.19
4/29/1993 16:00:00,2.15
4/30/1993 16:00:00,2.13
5/3/1993 16:00:00,2.18
5/4/1993 16:00:00,2.16
5/5/1993 16:00:00,2.18
5/6/1993 16:00:00,2.17
5/7/1993 16:00:00,2.21
5/10/1993 16:00:00,2.28
5/11/1993 16:00:00,2.31
5/12/1993 16:00:00,2.33
5/13/1993 16:00:00,2.27
5/14/1993 16:00:00,2.29
5/17/1993 16:00:00,2.29
5/18/1993 16:00:00,2.32
5/19/1993 16:00:00,2.39
5/20/1993 16:00:00,2.36
5/21/1993 16:00:00,2.29
5/24/1993 16:00:00,2.34
5/25/1993 16:00:00,2.31
5/26/1993 16:00:00,2.33
5/27/1993 16:00:00,2.33
5/28/1993 16:00:00,2.27
6/1/1993 16:00:00,2.33
6/2/1993 16:00:00,2.29
6/3/1993 16:00:00,2.27
6/4/1993 16:00:00,2.22
6/7/1993 16:00:00,2.19
6/8/1993 16:00:00,2.14
6/9/1993 16:00:00,2.16
6/10/1993 16:00:00,2.15
6/11/1993 16:00:00,2.14
6/14/1993 16:00:00,2.13
6/15/1993 16:00:00,2.08
6/16/1993 16:00:00,2.1
6/17/1993 16:00:00,2.09
6/18/1993 16:00:00,2.09
6/21/1993 16:00:00,1.81
6/22/1993 16:00:00,1.78
6/23/1993 16:00:00,1.7
6/24/1993 16:00:00,1.69
6/25/1993 16:00:00,1.76
6/28/1993 16:00:00,1.76
6/29/1993 16:00:00,1.72
6/30/1993 16:00:00,1.72
7/1/1993 16:00:00,1.7
7/2/1993 16:00:00,1.71
7/6/1993 16:00:00,1.7
7/7/1993 16:00:00,1.7
7/8/1993 16:00:00,1.75
7/9/1993 16:00:00,1.72
7/12/1993 16:00:00,1.74
7/13/1993 16:00:00,1.73
7/14/1993 16:00:00,1.78
7/15/1993 16:00:00,1.8
7/16/1993 16:00:00,1.79
7/19/1993 16:00:00,1.77
7/20/1993 16:00:00,1.76
7/21/1993 16:00:00,1.75
7/22/1993 16:00:00,1.74
7/23/1993 16:00:00,1.74
7/26/1993 16:00:00,1.74
7/27/1993 16:00:00,1.75
7/28/1993 16:00:00,1.73
7/29/1993 16:00:00,1.75
7/30/1993 16:00:00,1.76
8/2/1993 16:00:00,1.77
8/3/1993 16:00:00,1.76
8/4/1993 16:00:00,1.75
8/5/1993 16:00:00,1.72
8/6/1993 16:00:00,1.75
8/9/1993 16:00:00,1.72
8/10/1993 16:00:00,1.66
8/11/1993 16:00:00,1.56
8/12/1993 16:00:00,1.61
8/13/1993 16:00:00,1.63
8/16/1993 16:00:00,1.68
8/17/1993 16:00:00,1.66
8/18/1993 16:00:00,1.66
8/19/1993 16:00:00,1.7
8/20/1993 16:00:00,1.7
8/23/1993 16:00:00,1.74
8/24/1993 16:00:00,1.77
8/25/1993 16:00:00,1.73
8/26/1993 16:00:00,1.71
8/27/1993 16:00:00,1.67
8/30/1993 16:00:00,1.66
8/31/1993 16:00:00,1.68
9/1/1993 16:00:00,1.69
9/2/1993 16:00:00,1.68
9/3/1993 16:00:00,1.63
9/7/1993 16:00:00,1.6
9/8/1993 16:00:00,1.6
9/9/1993 16:00:00,1.63
9/10/1993 16:00:00,1.62
9/13/1993 16:00:00,1.61
9/14/1993 16:00:00,1.56
9/15/1993 16:00:00,1.52
9/16/1993 16:00:00,1.48
9/17/1993 16:00:00,1.5
9/20/1993 16:00:00,1.45
9/21/1993 16:00:00,1.4
9/22/1993 16:00:00,1.41
9/23/1993 16:00:00,1.45
9/24/1993 16:00:00,1.46
9/27/1993 16:00:00,1.47
9/28/1993 16:00:00,1.45
9/29/1993 16:00:00,1.4
9/30/1993 16:00:00,1.41
10/1/1993 16:00:00,1.43
10/4/1993 16:00:00,1.47
10/5/1993 16:00:00,1.44
10/6/1993 16:00:00,1.41
10/7/1993 16:00:00,1.41
10/8/1993 16:00:00,1.41
10/11/1993 16:00:00,1.45
10/12/1993 16:00:00,1.41
10/13/1993 16:00:00,1.41
10/14/1993 16:00:00,1.45
10/15/1993 16:00:00,1.52
10/18/1993 16:00:00,1.5
10/19/1993 16:00:00,1.48
10/20/1993 16:00:00,1.49
10/21/1993 16:00:00,1.5
10/22/1993 16:00:00,1.46
10/25/1993 16:00:00,1.45
10/26/1993 16:00:00,1.47
10/27/1993 16:00:00,1.47
10/28/1993 16:00:00,1.5
10/29/1993 16:00:00,1.51
11/1/1993 16:00:00,1.62
11/2/1993 16:00:00,1.67
11/3/1993 16:00:00,1.63
11/4/1993 16:00:00,1.59
11/5/1993 16:00:00,1.63
11/8/1993 16:00:00,1.65
11/9/1993 16:00:00,1.67
11/10/1993 16:00:00,1.63
11/11/1993 16:00:00,1.61
11/12/1993 16:00:00,1.57
11/15/1993 16:00:00,1.55
11/16/1993 16:00:00,1.57
11/17/1993 16:00:00,1.57
11/18/1993 16:00:00,1.57
11/19/1993 16:00:00,1.58
11/22/1993 16:00:00,1.58
11/23/1993 16:00:00,1.55
11/24/1993 16:00:00,1.55
11/26/1993 16:00:00,1.53
11/29/1993 16:00:00,1.51
11/30/1993 16:00:00,1.5
12/1/1993 16:00:00,1.51
12/2/1993 16:00:00,1.51
12/3/1993 16:00:00,1.5
12/6/1993 16:00:00,1.48
12/7/1993 16:00:00,1.46
12/8/1993 16:00:00,1.46
12/9/1993 16:00:00,1.46
12/10/1993 16:00:00,1.43
12/13/1993 16:00:00,1.41
12/14/1993 16:00:00,1.39
12/15/1993 16:00:00,1.44
12/16/1993 16:00:00,1.43
12/17/1993 16:00:00,1.41
12/20/1993 16:00:00,1.39
12/21/1993 16:00:00,1.36
12/22/1993 16:00:00,1.39
12/23/1993 16:00:00,1.43
12/27/1993 16:00:00,1.43
12/28/1993 16:00:00,1.41
12/29/1993 16:00:00,1.43
12/30/1993 16:00:00,1.43
12/31/1993 16:00:00,1.45
1/3/1994 16:00:00,1.46
1/4/1994 16:00:00,1.52
1/5/1994 16:00:00,1.52
1/6/1994 16:00:00,1.52
1/7/1994 16:00:00,1.54
1/10/1994 16:00:00,1.56
1/11/1994 16:00:00,1.56
1/12/1994 16:00:00,1.61
1/13/1994 16:00:00,1.61
1/14/1994 16:00:00,1.63
1/17/1994 16:00:00,1.62
1/18/1994 16:00:00,1.61
1/19/1994 16:00:00,1.6
1/20/1994 16:00:00,1.64
1/21/1994 16:00:00,1.62
1/24/1994 16:00:00,1.61
1/25/1994 16:00:00,1.59
1/26/1994 16:00:00,1.6
1/27/1994 16:00:00,1.56
1/28/1994 16:00:00,1.57
1/31/1994 16:00:00,1.56
2/1/1994 16:00:00,1.57
2/2/1994 16:00:00,1.57
2/3/1994 16:00:00,1.57
2/4/1994 16:00:00,1.58
2/7/1994 16:00:00,1.56
2/8/1994 16:00:00,1.57
2/9/1994 16:00:00,1.59
2/10/1994 16:00:00,1.57
2/11/1994 16:00:00,1.56
2/14/1994 16:00:00,1.57
2/15/1994 16:00:00,1.57
2/16/1994 16:00:00,1.6
2/17/1994 16:00:00,1.61
2/18/1994 16:00:00,1.6
2/22/1994 16:00:00,1.6
2/23/1994 16:00:00,1.61
2/24/1994 16:00:00,1.57
2/25/1994 16:00:00,1.58
2/28/1994 16:00:00,1.62
3/1/1994 16:00:00,1.61
3/2/1994 16:00:00,1.61
3/3/1994 16:00:00,1.59
3/4/1994 16:00:00,1.62
3/7/1994 16:00:00,1.67
3/8/1994 16:00:00,1.71
3/9/1994 16:00:00,1.69
3/10/1994 16:00:00,1.65
3/11/1994 16:00:00,1.66
3/14/1994 16:00:00,1.67
3/15/1994 16:00:00,1.7
3/16/1994 16:00:00,1.8
3/17/1994 16:00:00,1.78
3/18/1994 16:00:00,1.79
3/21/1994 16:00:00,1.8
3/22/1994 16:00:00,1.82
3/23/1994 16:00:00,1.77
3/24/1994 16:00:00,1.75
3/25/1994 16:00:00,1.74
3/28/1994 16:00:00,1.74
3/29/1994 16:00:00,1.72
3/30/1994 16:00:00,1.66
3/31/1994 16:00:00,1.66
4/4/1994 16:00:00,1.64
4/5/1994 16:00:00,1.66
4/6/1994 16:00:00,1.71
4/7/1994 16:00:00,1.79
4/8/1994 16:00:00,1.82
4/11/1994 16:00:00,1.82
4/12/1994 16:00:00,1.8
4/13/1994 16:00:00,1.77
4/14/1994 16:00:00,1.76
4/15/1994 16:00:00,1.75
4/18/1994 16:00:00,1.7
4/19/1994 16:00:00,1.68
4/20/1994 16:00:00,1.67
4/21/1994 16:00:00,1.69
4/22/1994 16:00:00,1.7
4/25/1994 16:00:00,1.7
4/26/1994 16:00:00,1.69
4/28/1994 16:00:00,1.68
4/29/1994 16:00:00,1.68
5/2/1994 16:00:00,1.68
5/3/1994 16:00:00,1.68
5/4/1994 16:00:00,1.68
5/5/1994 16:00:00,1.67
5/6/1994 16:00:00,1.67
5/9/1994 16:00:00,1.69
5/10/1994 16:00:00,1.73
5/11/1994 16:00:00,1.72
5/12/1994 16:00:00,1.75
5/13/1994 16:00:00,1.8
5/16/1994 16:00:00,1.78
5/17/1994 16:00:00,1.77
5/18/1994 16:00:00,1.8
5/19/1994 16:00:00,1.89
5/20/1994 16:00:00,1.85
5/23/1994 16:00:00,1.9
5/24/1994 16:00:00,1.89
5/25/1994 16:00:00,1.88
5/26/1994 16:00:00,1.88
5/27/1994 16:00:00,1.86
5/31/1994 16:00:00,1.84
6/1/1994 16:00:00,1.82
6/2/1994 16:00:00,1.8
6/3/1994 16:00:00,1.81
6/6/1994 16:00:00,1.77
6/7/1994 16:00:00,1.77
6/8/1994 16:00:00,1.85
6/9/1994 16:00:00,1.85
6/10/1994 16:00:00,1.86
6/13/1994 16:00:00,1.84
6/14/1994 16:00:00,1.87
6/15/1994 16:00:00,1.85
6/16/1994 16:00:00,1.85
6/17/1994 16:00:00,1.84
6/20/1994 16:00:00,1.84
6/21/1994 16:00:00,1.84
6/22/1994 16:00:00,1.85
6/23/1994 16:00:00,1.83
6/24/1994 16:00:00,1.8
6/27/1994 16:00:00,1.79
6/28/1994 16:00:00,1.78
6/29/1994 16:00:00,1.82
6/30/1994 16:00:00,1.87
7/1/1994 16:00:00,1.9
7/5/1994 16:00:00,1.89
7/6/1994 16:00:00,1.85
7/7/1994 16:00:00,1.88
7/8/1994 16:00:00,1.94
7/11/1994 16:00:00,1.96
7/12/1994 16:00:00,1.94
7/13/1994 16:00:00,1.94
7/14/1994 16:00:00,1.95
7/15/1994 16:00:00,1.91
7/18/1994 16:00:00,1.94
7/19/1994 16:00:00,1.96
7/20/1994 16:00:00,1.98
7/21/1994 16:00:00,1.95
7/22/1994 16:00:00,1.91
7/25/1994 16:00:00,1.92
7/26/1994 16:00:00,1.93
7/27/1994 16:00:00,1.97
7/28/1994 16:00:00,1.95
7/29/1994 16:00:00,1.92
8/1/1994 16:00:00,1.94
8/2/1994 16:00:00,1.94
8/3/1994 16:00:00,1.98
8/4/1994 16:00:00,2
8/5/1994 16:00:00,2.02
8/8/1994 16:00:00,2
8/9/1994 16:00:00,2.01
8/10/1994 16:00:00,2
8/11/1994 16:00:00,1.99
8/12/1994 16:00:00,2
8/15/1994 16:00:00,2
8/16/1994 16:00:00,2.06
8/17/1994 16:00:00,2.04
8/18/1994 16:00:00,1.94
8/19/1994 16:00:00,2.02
8/22/1994 16:00:00,2.01
